ID	Group	Init. Comp.	S->E	E->I	I->D	D->R	f_a	f_e	g_a	g_e	r_a	r_e
Ind754	66	S	no	no	no	no	2.82215	-0.801127	0.869321	0.781019	-1.06925	0.378415
Ind755	66	S	no	no	no	no	0.408392	0.811668	0.0806709	-0.658638	-0.485589	1.54772
Ind756	66	S	no	no	no	no	-2.93028	-0.370635	-1.21652	-0.11757	0.926836	1.7538
Ind757	66	S	no	no	no	no	1.88824	-0.788548	0.429015	-1.22043	-0.0392666	-1.3479
Ind758	66	S	no	no	no	no	-0.705186	-0.011861	-2.36793	1.08978	-0.334529	0.97809
Ind759	66	S	no	no	no	no	0.0997677	1.29501	-0.284961	0.634602	-0.206259	-1.50719
Ind760	67	E	no	12.7551	62.3884	73.1185	-1.91939	-0.507011	-1.47721	-0.85779	-0.00510601	0.90815
Ind761	67	E	no	0.460253	0.595608	1.47297	-0.17374	0.111364	0.615726	-0.344682	0.147257	0.196878
Ind762	67	S	0.502854	23.8647	43.7651	117.495	1.04843	1.25328	0.124214	-0.72232	0.888801	0.702653
Ind763	67	S	1.00462	1.92132	4.42913	5.68307	1.3944	2.3761	0.978877	0.57319	-0.854595	0.0299628
Ind764	67	S	2.66503	9.90906	12.1452	15.0642	0.29804	-1.02973	-0.591811	0.653156	-0.979396	1.3128
Ind765	67	S	2.16061	6.62938	16.459	18.4162	0.594585	1.40591	-0.175599	-0.174609	-0.0861544	-0.635788
Ind766	67	S	2.24151	20.4262	22.4065	37.6403	-1.1634	0.402787	0.419351	0.816903	1.09163	0.220445
Ind767	67	S	2.00884	17.1227	32.7104	33.9241	-0.0810285	-0.279224	0.387967	0.591367	0.821002	0.0483052
Ind768	67	S	2.70717	3.6884	3.74572	4.47832	0.626313	0.347478	0.409186	-0.824801	-0.214215	-0.589127
Ind769	67	S	2.49798	2.96217	10.3599	24.578	-1.11912	1.3068	-0.0802522	0.706318	0.167875	0.757747
Ind770	68	E	no	1.12198	3.5191	4.71694	-0.217399	-0.443525	-1.26639	-0.846637	-0.330711	-1.13768
Ind771	68	E	no	1.90922	2.24919	2.68858	-0.863904	-1.25612	-1.09394	0.5463	-1.22574	0.0415302
Ind772	68	S	no	no	no	no	2.02225	-0.701919	-0.0819453	0.346353	-0.497348	-1.08447
Ind773	68	S	no	no	no	no	-0.164101	0.613507	-0.215283	-0.670374	-0.506299	-1.0569
Ind774	68	S	no	no	no	no	2.31433	0.376552	1.82775	-1.00475	-0.624324	-0.127999
Ind775	68	S	no	no	no	no	-2.84282	-1.13843	-1.97089	0.376866	0.0156782	-0.680736
Ind776	68	S	no	no	no	no	0.890756	-0.253344	1.44195	-0.00153703	-0.134714	-0.21293
Ind777	68	S	no	no	no	no	-0.623072	-0.12806	1.00146	0.916413	0.50672	-0.351462
Ind778	68	S	no	no	no	no	-0.822712	-1.88791	-1.07037	0.115887	-0.895349	0.0371875
Ind779	68	S	no	no	no	no	-1.6502	1.14882	-1.69224	-0.719281	0.10998	-1.26655
Ind780	69	E	no	1.00911	1.5333	3.26673	0.501773	0.58699	0.535439	0.199848	0.271247	-1.39554
Ind781	69	E	no	0.261889	1.13648	2.13577	-0.637835	0.826433	-1.07826	0.260958	-0.678602	-1.05293
Ind782	69	S	0.869027	5.8458	5.95586	12.22	-0.10589	0.658809	0.332535	-0.168334	-0.980123	1.01558
Ind783	69	S	no	no	no	no	1.25185	0.262638	-0.147612	-0.588083	0.102113	0.119997
Ind784	69	S	1.33825	6.79892	13.801	15.1514	1.92138	-0.415656	0.993107	0.523525	0.712713	0.47482
Ind785	69	S	1.0084	1.22543	1.98823	3.34876	0.246055	-0.500241	1.38865	0.175689	-0.773869	-0.348294
Ind786	69	S	no	no	no	no	0.954325	-0.783082	-1.28486	0.164621	-0.0705036	1.86475
Ind787	69	S	2.20415	2.51063	2.81643	3.01742	0.734411	-0.081395	0.884827	0.12998	-1.53277	-0.214806
Ind788	69	S	no	no	no	no	-0.335117	-0.395156	-1.29974	-0.487542	0.510778	0.456048
Ind789	69	S	1.88794	3.81899	4.83954	5.60768	-0.955056	-0.472375	0.988996	0.32652	-0.54909	-0.0544866
Ind790	70	E	no	5.0697	11.7614	19.5405	0.732772	-0.657727	-0.0801636	-0.515404	0.0409867	0.827415
Ind791	70	E	no	29.7488	33.5424	48.6168	-0.180515	1.53127	0.643862	-0.884039	0.490295	1.06856
Ind792	70	S	30.3154	34.5682	36.4849	44.3788	-0.428241	-1.86792	-1.4253	-0.101633	0.00912717	0.596759
Ind793	70	S	5.17362	7.30752	8.79391	14.1417	0.452256	1.26707	0.894863	0.743974	-0.614319	0.60873
Ind794	70	S	14.8421	15.9279	16.3693	16.7458	-2.69386	-0.757285	-0.427623	-0.0542984	0.270237	-1.19182
Ind795	70	S	18.4152	19.4626	20.4862	23.4325	-0.331982	-1.90244	-0.922726	0.285917	-0.22643	-0.143902
Ind796	70	S	11.2006	11.9097	16.8778	22.0609	-1.48526	-0.374808	1.00988	-0.791041	-0.321041	0.16387
Ind797	70	S	7.53683	20.6709	31.8809	37.467	1.44028	-1.14612	0.78823	-0.4383	0.553381	0.564817
Ind798	70	S	8.18336	8.49679	8.80095	8.98101	1.09735	-1.69629	0.676122	-0.00563466	-1.36253	-1.09404
Ind799	70	S	8.64041	15.0626	22.8698	25.2701	-0.07507	-0.644885	1.26142	-0.741194	0.357418	-0.0955065
Ind800	71	E	no	1.99773	2.25309	3.45216	0.344377	0.224011	-0.684501	-0.217906	0.797464	-0.584493
Ind801	71	E	no	0.130346	4.82462	5.62432	1.3459	-0.358656	-1.29724	-0.83229	-0.291746	-0.974414
Ind802	71	S	5.20396	6.74377	9.92666	11.3552	0.016236	-1.40388	0.745236	-1.00809	0.471378	-0.690449
Ind803	71	S	7.2443	8.54708	8.70404	10.0174	1.58241	-0.016531	-0.193761	-0.397533	-0.985497	0.0952027
Ind804	71	S	2.40986	2.96133	4.04082	4.40561	-1.11673	0.136701	0.839183	0.708162	-0.940566	-1.02261
Ind805	71	S	2.53411	7.03875	11.3554	13.3977	1.15126	-0.0545014	0.827768	-0.381902	0.0941202	0.562813
Ind806	71	S	57.5705	59.5904	62.157	77.244	-0.702918	-1.33018	-1.04447	-0.447809	0.610734	-0.088146
Ind807	71	S	4.58179	7.88914	25.3927	39.4882	-1.33805	-1.02826	-0.616942	0.772465	0.631435	0.092004
Ind808	71	S	2.7451	12.6749	55.1295	58.3446	0.618067	0.0734053	0.905569	-1.11756	0.251794	0.713789
Ind809	71	S	4.75636	4.77	4.7855	4.8081	-0.0147706	1.38164	-0.904531	-0.199074	-0.781708	-2.73003
Ind810	72	E	no	6.05773	6.73407	7.48109	-0.0999749	0.383218	0.818128	0.00917527	-0.206676	-0.549861
Ind811	72	E	no	3.08339	4.81455	11.4644	0.941489	1.65154	1.18962	-0.423906	-0.279481	-0.121834
Ind812	72	S	3.7543	11.1024	81.2698	108.467	1.16585	-1.51461	1.56918	-0.88438	-0.035939	1.42987
Ind813	72	S	4.8602	5.15447	5.17399	5.56581	0.33515	0.993399	0.674181	-1.45594	-0.520122	-0.791169
Ind814	72	S	4.13665	4.76763	7.11858	8.72538	2.42887	1.46809	-0.548181	1.08875	0.0425556	-0.987697
Ind815	72	S	3.26705	6.72446	11.1474	11.3718	0.546193	1.98796	-1.08593	0.567924	-0.320784	0.0371243
Ind816	72	S	3.75926	4.1819	6.78836	7.08745	-1.13111	-0.0851901	-0.293246	0.491081	0.00468697	-0.763293
Ind817	72	S	3.28709	3.76241	12.2683	13.947	0.777372	-0.695356	-0.413551	-0.257221	-0.999939	0.13869
Ind818	72	S	3.38697	6.24727	8.266	12.914	-0.0178319	0.0875959	0.288117	0.332782	0.549886	0.156645
Ind819	72	S	3.13793	26.4294	26.5309	29.6154	0.398881	-0.592077	1.239	-0.746474	-0.841161	1.14959
Ind820	73	E	no	10.7617	22.0449	35.094	-0.767896	0.0151277	-0.695219	0.871114	0.0852352	0.733791
Ind821	73	E	no	0.58526	0.701646	0.858688	2.08514	0.760429	-0.303143	0.374438	-1.98342	-1.00841
Ind822	73	S	no	no	no	no	0.101117	1.80619	-1.19903	0.708843	0.53346	1.31527
Ind823	73	S	19.7564	20.4668	21.7578	23.0943	-0.895244	1.26241	0.325358	-0.73868	0.952402	-0.990954
Ind824	73	S	32.8701	33.5396	33.5655	34.4805	-0.977142	1.11365	-0.278617	-0.226702	-1.26955	0.0869639
Ind825	73	S	6.13237	6.15214	8.81366	9.98065	0.137955	0.74001	-0.241507	-0.178243	-0.753334	0.162821
Ind826	73	S	0.809959	1.50137	7.38934	11.4408	1.08541	-1.47015	0.623557	-0.296345	0.13395	0.211341
Ind827	73	S	6.84014	28.1175	41.7331	60.534	-0.856229	-0.484916	-0.681587	0.0485463	0.590072	1.87723
Ind828	73	S	4.7139	11.4434	21.1195	22.9823	-1.21515	0.269896	0.559079	-0.899595	-0.0884907	0.131583
Ind829	73	S	0.600625	6.04252	6.43106	7.79752	2.55801	-0.433449	1.04914	1.01245	0.172647	-0.647442
Ind830	74	E	no	48.1766	228.725	250.447	-0.43599	-1.06966	-0.931308	-0.47975	-0.469042	3.36165
Ind831	74	E	no	0.900456	1.67722	2.20941	2.05205	-1.54399	-0.30099	-0.738938	0.134977	-0.930563
Ind832	74	S	66.9296	80.3219	84.0896	87.2423	-0.860725	-0.738111	1.09734	-0.818836	0.703192	0.226059
Ind833	74	S	2.72027	3.4641	3.60651	3.73525	-0.598274	1.03369	-0.583067	0.550286	-1.01516	0.00255844
Ind834	74	S	97.7773	101.121	111.805	130.861	-0.445839	0.819306	-1.71136	-1.49815	1.01179	0.140605
Ind835	74	S	2.17034	6.62797	13.1328	27.6988	0.531422	0.026879	1.70292	0.358475	0.320597	1.00956
Ind836	74	S	2.55254	24.1951	28.5007	33.5295	-0.846609	-1.29819	-0.304235	0.572007	-0.203852	1.68057
Ind837	74	S	74.313	74.5341	85.7395	86.9027	0.448279	1.15252	-0.0125767	-0.83025	0.110832	-0.535503
Ind838	74	S	2.02342	65.1355	186.822	198.16	0.982105	-0.0813923	-0.132976	0.617689	1.67511	0.448923
Ind839	74	S	1.8352	2.14278	2.25393	3.20032	2.04987	0.168884	1.10951	1.1677	-1.60471	0.517891
Ind840	75	E	no	0.0314096	0.910019	2.64507	-0.359764	1.26151	-0.228389	1.41332	-0.844562	-0.264011
Ind841	75	E	no	2.16553	9.53899	13.9542	1.8431	-1.13353	0.710881	0.951882	-0.847708	1.3023
Ind842	75	S	1.03415	2.34827	7.6456	7.96348	-1.0628	1.13354	0.153119	1.74013	0.670047	-1.76559
Ind843	75	S	1.65885	8.66048	12.4891	26.043	0.482623	0.371479	0.449337	1.79207	0.232937	0.682124
Ind844	75	S	1.54757	1.6876	4.93939	7.55793	-1.20644	0.653916	0.268167	-0.44075	1.41461	-2.30249
Ind845	75	S	4.20573	8.28668	24.6978	47.4079	-0.0833704	-1.30421	-0.242921	0.23308	0.840727	0.269195
Ind846	75	S	22.7828	27.1906	28.5157	31.3755	1.33074	2.0628	-0.563353	0.00693932	0.0456776	-0.0120133
Ind847	75	S	10.7048	13.0875	15.5312	15.8437	-1.66381	0.828281	-1.01985	-0.730918	-0.140167	0.371051
Ind848	75	S	0.638034	2.02975	4.37611	4.69773	0.96353	-2.23417	0.834229	-0.983123	-1.0363	0.594641
Ind849	75	S	4.39515	4.52019	6.92557	13.5799	0.798839	0.485694	0.21101	1.17007	0.889637	-0.0875635
Ind850	76	E	no	3.74979	8.76672	9.22398	0.495271	0.331902	1.28877	-1.14662	-0.866675	1.02397
Ind851	76	E	no	0.806995	2.51375	3.80545	0.825246	0.967935	1.47623	1.37097	-0.312518	-0.587205
Ind852	76	S	7.65262	8.2842	9.51075	10.0812	-0.996339	0.459371	-0.958951	0.136514	-0.166626	-0.227338
Ind853	76	S	3.78856	4.83078	11.9334	16.0056	-1.73979	0.266319	-1.36748	-0.191226	0.805644	-0.686881
Ind854	76	S	1.53367	1.86349	2.08908	4.44813	1.24602	-0.112062	0.481044	0.60755	-0.504466	0.00054128
Ind855	76	S	0.915215	4.19513	7.06111	9.78235	-2.5158	0.935921	0.255259	1.33424	0.388106	-0.275251
Ind856	76	S	2.58051	4.29437	5.22937	5.65311	-0.0711991	2.51679	0.424931	-0.790466	-0.658929	-0.56565
Ind857	76	S	no	no	no	no	-1.35652	-0.274651	-1.13963	0.390036	0.906556	0.90597
Ind858	76	S	0.904933	2.45703	7.62179	8.98362	-0.350685	-2.00156	0.175801	-0.633558	0.361974	-0.751523
Ind859	76	S	1.23064	1.9714	3.67537	4.77142	0.750037	0.731183	0.342164	1.16183	-0.647857	-1.02015
Ind860	77	E	no	1.51785	3.94346	11.4016	0.433825	-0.108289	-0.340283	-0.337112	0.694948	0.323433
Ind861	77	E	no	0.181605	19.1839	21.7982	-0.741516	-1.26666	1.01996	-0.688189	0.895854	0.0672099
Ind862	77	S	2.8053	3.59869	3.75736	3.90949	-0.00739413	0.492482	-0.495567	0.724616	-0.990315	-1.46624
Ind863	77	S	16.0038	16.2283	18.7276	19.4516	-1.427	0.187364	-0.693585	0.140453	0.178529	-1.18556
Ind864	77	S	13.6215	14.4348	15.0165	18.5891	0.253814	-0.47688	0.914992	-0.874481	-1.12814	0.659071
Ind865	77	S	8.77146	14.8734	26.4562	28.0543	0.498614	0.629302	-0.173893	-0.486125	-1.39559	1.51136
Ind866	77	S	5.96289	50.4551	109.281	149.342	-0.231793	-0.0537844	0.883776	-0.278086	0.368374	1.51209
Ind867	77	S	2.00719	2.96762	12.1713	13.2889	-1.10796	-0.654955	0.79807	0.80946	0.365776	-0.423618
Ind868	77	S	17.3822	26.903	32.4737	33.7931	-0.0230966	-0.432265	-0.542035	-0.158171	0.95383	-0.0642408
Ind869	77	S	10.0887	11.9696	12.548	13.8113	-0.0101476	-0.427828	-0.328567	-0.0730997	-1.67145	0.503469
Ind870	78	E	no	0.247375	0.654555	0.682354	-0.871726	0.0691891	-0.980929	-0.861004	0.664945	-1.2787
Ind871	78	E	no	0.560715	3.05736	4.86791	0.0975091	0.255139	0.22878	0.601686	0.254229	-0.256617
Ind872	78	S	56.5419	69.5654	80.1396	82.7583	-1.15943	-0.539866	-0.100271	-0.723787	0.730164	0.832596
Ind873	78	S	91.5293	92.5647	93.2603	93.5506	0.838124	-0.156344	-0.496295	0.0428056	-0.835413	-0.715864
Ind874	78	S	66.2196	69.8995	71.3398	71.5343	1.05617	0.114566	1.41283	-1.10174	0.506877	-1.41209
Ind875	78	S	no	no	no	no	-0.558999	-1.06386	-1.9986	0.524349	0.505398	-0.140621
Ind876	78	S	67.3909	67.7601	68.0326	68.2398	0.771074	1.17889	-0.298743	0.116071	-0.343215	-0.64724
Ind877	78	S	58.2482	64.1012	67.4778	69.0217	0.937876	0.368807	0.11825	-0.626727	0.771736	-0.97079
Ind878	78	S	no	no	no	no	-0.487913	0.0677593	-0.409676	-0.841766	0.81933	-0.720544
Ind879	78	S	1.19866	9.46638	98.9475	137.568	-0.417768	-1.69235	0.253072	1.56788	1.75237	0.767931
Ind880	79	E	no	3.04971	5.88625	14.9454	-0.868803	-0.71493	-0.56563	0.0551763	0.939365	0.374635
Ind881	79	E	no	0.565113	1.30848	1.33511	0.104653	0.844923	0.341209	-0.670203	-1.00253	-1.29865
Ind882	79	S	9.16122	12.7074	13.7312	15.5084	-1.09389	0.479726	1.11835	0.356438	0.499108	-1.04853
Ind883	79	S	43.0563	57.0087	122.392	123.994	-1.55299	-1.20524	-1.48049	-0.828942	0.0446317	2.5958
Ind884	79	S	no	no	no	no	0.809161	-0.904283	0.360888	-2.37156	0.363712	1.57355
Ind885	79	S	52.3367	52.9212	56.5337	57.1728	-0.444331	-0.160808	-0.0587572	-0.950925	0.296542	0.350757
Ind886	79	S	32.6444	42.8395	46.3908	50.3044	0.381652	0.1035	0.29745	0.482205	0.304651	-0.0992722
Ind887	79	S	14.4463	31.7341	38.571	58.493	2.1792	-1.16756	1.79701	-0.673532	0.797338	1.6875
Ind888	79	S	48.6259	50.1316	50.8572	53.3652	-0.251267	1.51096	-1.35876	0.942471	-0.312778	-0.565958
Ind889	79	S	41.1521	45.6089	45.6104	46.4176	1.05113	-0.309066	-0.00665778	0.712307	-0.195878	-0.415051
Ind890	80	E	no	2.85536	10.7614	22.2195	0.0420277	-1.45259	-0.165994	-1.80626	0.491064	0.413824
Ind891	80	E	no	1.33578	1.91552	2.06952	-1.2732	-0.755173	-2.22625	-0.0921827	-0.145804	-1.04416
Ind892	80	S	no	no	no	no	-3.1807	-0.190348	0.0055007	0.752554	1.34063	-0.614757
Ind893	80	S	no	no	no	no	-1.29623	-0.0861588	-1.54978	0.328104	-0.452029	-0.603963
Ind894	80	S	no	no	no	no	0.431292	0.728212	-0.309789	-1.09165	0.0399119	-0.1964
Ind895	80	S	no	no	no	no	-0.283164	0.747823	-1.18641	-0.0317228	-0.0902865	-0.991484
Ind896	80	S	no	no	no	no	-0.466106	-0.667892	-2.1106	-0.0526946	-2.06953	2.21298
Ind897	80	S	no	no	no	no	-1.0693	0.592559	0.679086	-0.324085	0.837107	0.52765
Ind898	80	S	no	no	no	no	0.853098	-1.40566	-0.516357	0.204918	-0.473811	0.757697
Ind899	80	S	21.826	22.0902	22.5933	23.3528	0.42419	1.49595	1.32738	-0.203891	-0.474911	-1.3593
Ind900	81	E	no	4.80725	6.79005	11.676	-0.510384	-0.14536	0.604398	0.111497	0.203325	-0.454572
Ind901	81	E	no	9.01248	14.9571	15.5475	-1.8954	0.928962	-0.325482	0.210422	0.237453	-0.0262079
Ind902	81	S	17.8715	23.6326	48.559	73.8835	1.07587	-2.52488	-0.20712	-1.36308	0.588039	0.385545
Ind903	81	S	19.4917	19.535	21.0164	21.3475	-0.613269	0.945073	-0.814886	-0.39533	-1.883	0.310232
Ind904	81	S	7.25197	7.27277	7.31079	7.4378	-0.746853	-0.124471	1.55678	-0.00712538	-1.63595	-0.792051
Ind905	81	S	6.48236	6.95397	7.66224	7.72247	1.52993	0.309649	1.81012	1.20593	-0.395799	-1.28835
Ind906	81	S	25.5276	35.8842	50.203	56.5786	0.521908	-1.43558	-0.370085	-1.18808	0.621393	0.0759695
Ind907	81	S	22.2398	22.3732	23.9082	24.6477	0.669728	-0.556988	0.672816	-1.6921	-0.317182	-0.718756
Ind908	81	S	12.9722	13.1948	14.2101	15.1622	0.689494	-0.164309	-1.87164	0.667347	-0.630862	-0.799911
Ind909	81	S	7.56277	10.6602	20.3476	28.2996	-0.684758	1.38343	-0.106308	1.66464	0.408268	-0.450737
Ind910	82	E	no	2.54567	3.08454	7.60614	1.67556	-0.243869	0.103447	-0.246314	-0.112545	-0.0172697
Ind911	82	E	no	1.73785	2.66214	2.73776	0.259034	0.0198093	-1.03021	0.190793	-0.575441	0.120456
Ind912	82	S	no	no	no	no	-1.59484	-0.861294	-0.219879	-1.04279	0.958393	0.546617
Ind913	82	S	1.7609	3.23134	9.90997	11.4734	-0.439259	1.27093	0.611077	0.367139	0.30133	0.333117
Ind914	82	S	no	no	no	no	-1.19869	-1.17678	-0.593347	-0.853583	-0.724621	0.367377
Ind915	82	S	4.57155	8.42505	11.2498	17.4391	-0.660913	-1.59309	0.194985	0.182944	-0.645531	0.918219
Ind916	82	S	no	no	no	no	-1.90834	-0.359595	-0.0250346	-1.41661	-1.14484	-0.779284
Ind917	82	S	7.50513	10.3534	16.5326	32.7524	-1.29465	-3.18875	0.13938	-0.306834	0.779848	0.29097
Ind918	82	S	no	no	no	no	-1.37965	2.25551	-1.34401	-1.08381	-0.074737	-0.611822
Ind919	82	S	7.24187	11.0649	21.7198	25.3106	-0.975982	1.20524	-0.974702	1.07709	-0.0863055	0.196429
Ind920	83	E	no	0.946375	6.63344	17.5219	0.683337	0.0577149	0.271157	0.509299	0.00243968	0.359067
Ind921	83	E	no	0.668604	10.2372	22.246	-0.0690426	0.281439	0.125299	1.19007	-0.196681	0.426398
Ind922	83	S	38.4614	38.6045	50.8989	59.9781	0.604172	1.06687	0.0656906	-0.71529	0.924055	-0.189842
Ind923	83	S	9.11122	18.2919	32.9072	58.875	1.33551	-1.89542	1.39141	-1.18868	0.373983	0.451783
Ind924	83	S	2.0957	9.37667	21.9894	40.6697	-0.280915	-1.10834	-1.53247	0.256089	0.31673	1.703
Ind925	83	S	7.40834	8.16689	11.759	12.0575	-1.53703	-0.39581	0.00787677	-0.739479	0.791964	-1.41734
Ind926	83	S	1.50708	4.17569	4.20324	4.95883	0.646851	-0.320261	0.914702	-0.0339494	-0.888078	0.182061
Ind927	83	S	1.00245	2.02904	6.20371	14.3238	1.15212	-0.398776	0.195932	0.244775	0.448692	-0.304473
Ind928	83	S	2.30258	6.1279	19.2935	20.0776	0.11186	0.532971	0.434428	-0.118083	1.61742	-1.56073
Ind929	83	S	4.29625	4.37385	4.69379	6.06171	-1.52608	-1.18894	-0.309978	-0.547377	-0.580859	-0.935864
Ind930	84	E	no	1.58391	10.4087	14.433	-0.501364	0.0799255	-0.64775	0.648154	0.823824	-1.10884
Ind931	84	E	no	39.6091	98.9338	170.179	-0.57963	-1.05365	-0.916597	-0.124018	-0.697288	2.77393
Ind932	84	S	11.8303	12.5563	14.6058	15.6044	0.520547	1.3795	0.584509	-0.239875	0.472958	-0.933863
Ind933	84	S	5.67961	12.1728	14.0995	16.2756	-1.70268	-0.199207	-0.36005	-0.977322	0.18423	-0.62058
Ind934	84	S	6.59874	8.41126	10.1403	12.7111	0.958081	0.0708327	0.333019	0.530475	-0.574226	0.000950616
Ind935	84	S	7.81105	9.24863	14.2607	14.5857	-0.0705387	2.18667	-0.736203	0.555697	-0.204785	-0.643086
Ind936	84	S	2.34353	2.61627	4.08521	4.11805	0.434408	0.320301	0.391961	1.48118	0.151243	-1.33239
Ind937	84	S	2.84121	6.37135	8.59809	9.66216	0.36299	0.341637	0.824518	0.447237	-0.193926	-0.420528
Ind938	84	S	8.5139	10.0902	11.3804	17.573	0.0661939	1.13002	1.11498	-1.16972	0.219941	0.678468
Ind939	84	S	6.93305	22.6382	23.5407	32.9894	0.402167	-1.84385	-0.89136	0.696188	-0.218239	0.950194
Ind940	85	E	no	71.1979	108.778	109.508	0.989884	-0.260378	0.501514	-1.27715	1.19712	0.944201
Ind941	85	E	no	3.53797	4.86645	5.68933	-1.43221	-0.314376	0.182829	0.191496	-1.59681	0.286373
Ind942	85	S	92.9521	96.5379	96.639	122.229	-0.169446	-0.426209	-0.661343	-0.111065	0.569506	0.763606
Ind943	85	S	72.9368	78.6581	81.1699	84.8267	0.452487	-1.24522	0.92841	0.100177	-0.417047	0.917582
Ind944	85	S	71.789	73.772	75.3834	76.9475	-0.696395	2.09606	-0.0102205	1.3064	0.563339	-0.910719
Ind945	85	S	71.839	72.623	72.8894	73.1729	3.56611	0.0266888	1.08927	1.35967	-1.01495	-1.1484
Ind946	85	S	72.456	72.5991	72.6406	73.1357	0.00767599	1.25045	0.577654	0.00193464	-1.17202	-0.564267
Ind947	85	S	73.1725	73.5881	75.2963	77.1152	0.165333	0.144762	0.526312	-1.95529	0.0286413	-1.65831
Ind948	85	S	72.177	72.3391	72.4173	73.5442	-0.0801565	0.71658	0.25726	1.96463	-0.00764472	-1.91068
Ind949	85	S	72.6133	88.1867	101.226	114.724	-0.258683	-0.0844691	-0.18011	0.275618	0.765233	0.618268
Ind950	86	E	no	0.15263	25.5378	36.4237	-0.662806	-0.338165	-0.842998	-1.29859	0.0149859	0.895873
Ind951	86	E	no	1.57106	3.18114	5.45365	0.602253	0.907951	0.355427	-0.186814	-0.707072	0.113719
Ind952	86	S	no	no	no	no	0.410282	-0.910152	-0.377394	-0.72404	-0.198759	0.767663
Ind953	86	S	0.585287	8.11907	17.3591	18.806	0.335152	0.0478038	1.46705	0.367074	0.762515	-0.0322137
Ind954	86	S	2.35108	2.96821	3.15897	3.22271	0.987131	0.128401	-0.298983	0.12187	-1.22594	0.396251
Ind955	86	S	no	no	no	no	-0.698195	-0.229298	-0.65116	-0.786083	0.652419	0.207677
Ind956	86	S	4.56772	6.05567	7.01219	8.54015	1.37879	-0.861565	-0.590793	-0.749793	-0.702094	0.386357
Ind957	86	S	2.99112	3.07008	7.51695	7.55514	0.269669	0.0948132	-1.89281	0.560283	-0.552697	-0.457152
Ind958	86	S	no	no	no	no	0.404121	-0.47089	-0.520704	-0.345095	-0.283105	-0.3596
Ind959	86	S	no	no	no	no	0.884027	-0.178265	-0.302064	-1.45423	-0.00227571	-0.283716
Ind960	87	E	no	0.334725	1.4571	1.45889	2.00678	-0.309247	0.715554	-1.6878	-1.71548	-0.458534
Ind961	87	E	no	3.38969	4.6819	5.73807	-0.155591	0.855742	1.59321	-0.404319	1.27564	-1.08016
Ind962	87	S	20.0157	22.1583	22.2675	22.7908	0.136293	-0.948562	0.067911	0.314716	0.17188	-0.193196
Ind963	87	S	0.714642	5.06314	11.7995	17.3614	0.781544	-0.0381658	-0.638693	0.274785	-0.260392	0.477104
Ind964	87	S	7.72067	22.72	24.8221	55.08	0.521338	-0.430163	-0.17543	0.917697	0.444909	0.836762
Ind965	87	S	7.2676	21.514	66.6443	79.0126	-1.32299	-2.67022	-0.868189	0.349311	0.406232	2.22566
Ind966	87	S	no	no	no	no	-0.154646	0.0746497	-1.36529	-1.07976	-0.900992	-0.326848
Ind967	87	S	12.5946	12.9816	13.989	14.6414	0.329437	-0.0505387	1.25208	-0.274467	0.331844	-1.62165
Ind968	87	S	0.476096	7.18618	8.95008	9.48765	-0.612544	0.0316073	1.7419	-0.349438	-0.44734	0.536093
Ind969	87	S	14.9346	18.1068	37.7463	40.1644	-1.7531	-0.28898	0.290751	-0.781157	1.15773	0.321475
Ind970	88	E	no	12.6951	20.7917	21.7555	0.861679	-0.0668203	-0.493526	1.07864	0.646602	-0.0836552
Ind971	88	E	no	4.01761	31.7661	41.2213	-0.991958	-1.32133	-0.753085	0.542614	0.289363	1.52023
Ind972	88	S	no	no	no	no	-1.34282	1.1692	-2.12028	0.162775	-0.0501844	0.121331
Ind973	88	S	15.0504	15.7019	21.671	22.3161	-0.502918	0.245971	1.69717	-1.01438	-0.239213	-0.113179
Ind974	88	S	16.1311	16.7628	19.3672	47.2995	-2.16929	0.0777196	1.36308	-0.623246	1.82326	-0.3554
Ind975	88	S	18.3147	20.0691	21.4181	21.4902	-1.46216	-0.248935	0.546727	-1.40624	0.729939	-1.54053
Ind976	88	S	23.2272	24.4414	24.808	25.1323	-1.28045	-0.567829	-2.41604	0.602176	0.286062	-0.546821
Ind977	88	S	14.9774	16.7195	17.294	18.268	-0.31302	1.62725	-1.32324	-0.379474	-0.140592	-0.653046
Ind978	88	S	14.6347	18.1879	22.2358	25.47	0.659381	1.08419	1.09782	0.456734	0.695703	-0.140185
Ind979	88	S	20.3724	80.6054	168.783	182.591	-1.63459	1.09317	0.564888	-0.983466	1.63661	0.901126
Ind980	89	E	no	21.6509	36.2928	38.2287	-0.41118	1.45286	1.29712	-1.08983	0.873066	0.10891
Ind981	89	E	no	2.75939	4.67931	5.17678	2.00748	-0.527829	0.658453	-0.607193	-0.192875	0.112808
Ind982	89	S	10.6676	12.1716	12.4143	12.9929	-0.303806	1.52218	-1.35749	1.03021	-1.14035	0.518799
Ind983	89	S	23.7402	24.3755	24.4479	24.7075	-0.00857136	-0.557309	0.954144	-1.16031	-0.408747	-1.1854
Ind984	89	S	21.864	24.6122	26.6393	33.9065	-0.750914	-0.420981	-1.18174	-1.02859	-0.384323	0.674842
Ind985	89	S	24.2328	28.6217	38.2504	40.7355	-0.619153	-1.19589	-0.149211	-0.668979	-0.0881491	0.284542
Ind986	89	S	no	no	no	no	-1.44313	0.205393	-1.50157	-0.734909	0.362336	1.49958
