Ind1	Ind2	Value
552	1058	0.25
552	1115	0.25
552	1404	0.25
552	1525	0.25
552	1739	0.25
552	1766	0.25
552	1879	0.25
552	1931	0.25
552	2056	0.25
553	80	0.5
553	117	0.25
553	143	0.25
553	255	0.25
553	323	0.25
553	347	0.25
553	368	0.25
553	553	1
553	677	0.25
553	701	0.25
553	842	0.25
553	856	0.25
553	1040	0.25
553	1227	0.25
553	1283	0.25
553	1459	0.25
553	1461	0.25
553	1560	0.25
553	1670	0.25
553	1677	0.25
553	1761	0.25
554	76	0.5
554	122	0.25
554	138	0.25
554	284	0.25
554	551	0.25
554	554	1
554	709	0.25
554	875	0.25
554	877	0.25
554	1083	0.25
554	1423	0.25
554	1456	0.25
554	1499	0.25
554	1534	0.25
554	1635	0.25
554	1690	0.25
554	1791	0.25
554	1845	0.25
554	1914	0.25
554	1945	0.25
554	2064	0.25
555	46	0.5
555	194	0.25
555	252	0.25
555	443	0.25
555	555	1
555	861	0.25
555	908	0.25
555	947	0.25
555	982	0.25
555	1045	0.25
555	1090	0.25
555	1234	0.25
555	1265	0.25
555	1319	0.25
555	1394	0.25
555	1447	0.25
555	1520	0.25
555	1538	0.25
555	1841	0.25
555	1973	0.25
555	2097	0.25
556	93	0.5
556	146	0.25
556	358	0.25
556	408	0.25
556	491	0.25
556	556	1
556	769	0.25
556	865	0.25
556	904	0.25
556	941	0.25
556	1019	0.25
556	1094	0.25
556	1222	0.25
556	1282	0.25
556	1303	0.25
556	1370	0.25
556	1379	0.25
556	1724	0.25
556	1829	0.25
556	1911	0.25
556	2084	0.25
557	55	0.5
557	103	0.25
557	139	0.25
557	344	0.25
557	557	1
557	603	0.25
557	649	0.25
557	657	0.25
557	663	0.25
557	676	0.25
557	1207	0.25
557	1306	0.25
557	1478	0.25
557	1704	0.25
557	1708	0.25
557	1713	0.25
557	1872	0.25
557	1887	0.25
557	1922	0.25
557	1943	0.25
557	2013	0.25
558	50	0.5
558	206	0.25
558	228	0.25
558	251	0.25
558	272	0.25
558	558	1
558	584	0.25
558	594	0.25
558	636	0.25
558	986	0.25
558	991	0.25
558	1046	0.25
558	1054	0.25
558	1318	0.25
558	1489	0.25
558	1514	0.25
558	1578	0.25
558	1597	0.25
558	1622	0.25
558	1678	0.25
558	1999	0.25
559	15	0.5
559	137	0.25
559	167	0.25
559	249	0.25
559	335	0.25
559	376	0.25
559	559	1
559	616	0.25
559	801	0.25
559	838	0.25
559	940	0.25
559	1025	0.25
559	1235	0.25
559	1332	0.25
559	1373	0.25
559	1414	0.25
559	1516	0.25
559	1562	0.25
559	1657	0.25
559	1878	0.25
559	2012	0.25
560	82	0.5
560	145	0.25
560	164	0.25
560	169	0.25
560	283	0.25
560	479	0.25
560	539	0.25
560	560	1
560	593	0.25
560	606	0.25
560	634	0.25
560	716	0.25
560	770	0.25
560	938	0.25
560	969	0.25
560	992	0.25
560	1071	0.25
560	1099	0.25
560	1176	0.25
560	1301	0.25
560	2093	0.25
561	54	0.5
561	223	0.25
561	294	0.25
561	314	0.25
561	506	0.25
561	561	1
561	602	0.25
561	700	0.25
561	810	0.25
561	836	0.25
561	1001	0.25
561	1036	0.25
561	1084	0.25
561	1106	0.25
561	1269	0.25
561	1307	0.25
561	1415	0.25
561	1439	0.25
561	1624	0.25
561	1786	0.25
561	1863	0.25
562	23	0.5
562	165	0.25
562	274	0.25
562	319	0.25
562	380	0.25
562	562	1
562	591	0.25
562	699	0.25
562	867	0.25
562	882	0.25
562	1060	0.25
562	1078	0.25
562	1111	0.25
562	1323	0.25
562	1434	0.25
562	1566	0.25
562	1806	0.25
562	1909	0.25
562	1930	0.25
562	2014	0.25
562	2021	0.25
563	27	0.5
563	186	0.25
563	191	0.25
563	217	0.25
563	276	0.25
563	489	0.25
563	563	1
563	575	0.25
563	578	0.25
563	631	0.25
563	645	0.25
563	944	0.25
563	1155	0.25
563	1166	0.25
563	1243	0.25
563	1260	0.25
563	1594	0.25
563	1599	0.25
563	1682	0.25
563	1723	0.25
563	2098	0.25
564	86	0.5
564	135	0.25
564	198	0.25
564	247	0.25
564	356	0.25
564	500	0.25
564	520	0.25
564	564	1
564	660	0.25
564	884	0.25
564	893	0.25
564	932	0.25
564	1188	0.25
564	1290	0.25
564	1293	0.25
564	1312	0.25
564	1577	0.25
564	1662	0.25
564	1774	0.25
564	2005	0.25
564	2019	0.25
565	85	0.5
565	114	0.25
565	231	0.25
565	307	0.25
565	565	1
565	585	0.25
565	711	0.25
565	722	0.25
565	725	0.25
565	730	0.25
565	885	0.25
565	1139	0.25
565	1167	0.25
565	1172	0.25
565	1257	0.25
565	1401	0.25
565	1469	0.25
565	1505	0.25
565	1583	0.25
565	1591	0.25
565	1666	0.25
566	78	0.5
566	174	0.25
566	383	0.25
566	404	0.25
566	469	0.25
566	526	0.25
566	566	1
566	612	0.25
566	883	0.25
566	896	0.25
566	935	0.25
566	1016	0.25
566	1093	0.25
566	1174	0.25
566	1175	0.25
566	1280	0.25
566	1487	0.25
566	1523	0.25
566	1625	0.25
566	1775	0.25
566	1789	0.25
567	22	0.5
567	108	0.25
567	160	0.25
567	230	0.25
567	234	0.25
567	567	1
567	772	0.25
567	1067	0.25
567	1179	0.25
567	1191	0.25
567	1270	0.25
567	1281	0.25
567	1342	0.25
567	1408	0.25
567	1758	0.25
567	1780	0.25
567	1781	0.25
567	1824	0.25
567	1896	0.25
567	2042	0.25
567	2046	0.25
568	2	0.5
568	172	0.25
568	400	0.25
568	483	0.25
568	568	1
568	791	0.25
568	855	0.25
568	892	0.25
568	975	0.25
568	1056	0.25
568	1068	0.25
568	1225	0.25
568	1252	0.25
568	1328	0.25
568	1346	0.25
568	1348	0.25
568	1350	0.25
568	1526	0.25
568	1627	0.25
568	1685	0.25
568	1898	0.25
569	38	0.5
569	130	0.25
569	258	0.25
569	324	0.25
569	569	1
569	601	0.25
569	656	0.25
569	821	0.25
569	926	0.25
569	1021	0.25
569	1136	0.25
569	1149	0.25
569	1378	0.25
569	1522	0.25
569	1557	0.25
569	1571	0.25
569	1703	0.25
569	1709	0.25
569	1803	0.25
569	1874	0.25
569	1891	0.25
570	4	0.5
570	188	0.25
570	505	0.25
570	527	0.25
570	570	1
570	655	0.25
570	1066	0.25
570	1217	0.25
570	1251	0.25
570	1304	0.25
570	1438	0.25
570	1473	0.25
570	1588	0.25
570	1621	0.25
570	1647	0.25
570	1787	0.25
570	1849	0.25
570	1908	0.25
570	1951	0.25
570	2000	0.25
570	2096	0.25
571	84	0.5
571	157	0.25
571	233	0.25
571	243	0.25
571	248	0.25
571	269	0.25
571	488	0.25
571	515	0.25
571	571	1
571	623	0.25
571	774	0.25
571	1103	0.25
571	1124	0.25
571	1193	0.25
571	1216	0.25
571	1266	0.25
571	1277	0.25
571	1564	0.25
571	1883	0.25
571	2018	0.25
571	2055	0.25
572	87	0.5
572	162	0.25
572	360	0.25
572	364	0.25
572	461	0.25
572	473	0.25
572	546	0.25
572	572	1
572	872	0.25
572	996	0.25
572	1063	0.25
572	1100	0.25
572	1163	0.25
572	1233	0.25
572	1300	0.25
572	1441	0.25
572	1450	0.25
572	1737	0.25
572	1765	0.25
572	1799	0.25
572	1877	0.25
573	9	0.5
573	266	0.25
573	573	1
573	672	0.25
573	714	0.25
573	876	0.25
573	888	0.25
573	890	0.25
573	928	0.25
573	930	0.25
573	970	0.25
573	1018	0.25
573	1194	0.25
573	1213	0.25
573	1256	0.25
573	1420	0.25
573	1475	0.25
573	1750	0.25
573	1842	0.25
573	1859	0.25
573	1901	0.25
574	88	0.5
574	192	0.25
574	326	0.25
574	421	0.25
574	440	0.25
574	441	0.25
574	490	0.25
574	574	1
574	617	0.25
574	740	0.25
574	803	0.25
574	812	0.25
574	936	0.25
574	959	0.25
574	1028	0.25
574	1038	0.25
574	1053	0.25
574	1343	0.25
574	1483	0.25
574	1854	0.25
574	1980	0.25
575	27	0.5
575	186	0.25
575	191	0.25
575	217	0.25
575	276	0.25
575	489	0.25
575	563	0.25
575	575	1
575	578	0.25
575	631	0.25
575	645	0.25
575	944	0.25
575	1155	0.25
575	1166	0.25
575	1243	0.25
575	1260	0.25
575	1594	0.25
575	1599	0.25
575	1682	0.25
575	1723	0.25
575	2098	0.25
576	41	0.5
576	111	0.25
576	205	0.25
576	291	0.25
576	450	0.25
576	477	0.25
576	576	1
576	588	0.25
576	661	0.25
576	987	0.25
576	1031	0.25
576	1383	0.25
576	1445	0.25
576	1496	0.25
576	1563	0.25
576	1655	0.25
576	1736	0.25
576	1794	0.25
576	1915	0.25
576	1965	0.25
576	1971	0.25
577	74	0.5
577	124	0.25
577	209	0.25
577	577	1
577	580	0.25
577	583	0.25
577	840	0.25
577	858	0.25
577	897	0.25
577	972	0.25
577	1169	0.25
577	1185	0.25
577	1206	0.25
577	1338	0.25
577	1358	0.25
577	1417	0.25
577	1470	0.25
577	1531	0.25
577	1541	0.25
577	1900	0.25
577	1941	0.25
578	27	0.5
578	186	0.25
578	191	0.25
578	217	0.25
578	276	0.25
578	489	0.25
578	563	0.25
578	575	0.25
578	578	1
578	631	0.25
578	645	0.25
578	944	0.25
578	1155	0.25
578	1166	0.25
578	1243	0.25
578	1260	0.25
578	1594	0.25
578	1599	0.25
578	1682	0.25
578	1723	0.25
578	2098	0.25
579	31	0.5
579	221	0.25
579	257	0.25
579	334	0.25
579	405	0.25
579	455	0.25
579	545	0.25
579	579	1
579	824	0.25
579	849	0.25
579	914	0.25
579	948	0.25
579	952	0.25
579	1030	0.25
579	1062	0.25
579	1488	0.25
579	1628	0.25
579	1747	0.25
579	1955	0.25
579	1964	0.25
579	2023	0.25
580	74	0.5
580	124	0.25
580	209	0.25
580	577	0.25
580	580	1
580	583	0.25
580	840	0.25
580	858	0.25
580	897	0.25
580	972	0.25
580	1169	0.25
580	1185	0.25
580	1206	0.25
580	1338	0.25
580	1358	0.25
580	1417	0.25
580	1470	0.25
580	1531	0.25
580	1541	0.25
580	1900	0.25
580	1941	0.25
581	69	0.5
581	359	0.25
581	417	0.25
581	418	0.25
581	422	0.25
581	581	1
581	599	0.25
581	632	0.25
581	702	0.25
581	739	0.25
581	850	0.25
581	864	0.25
581	995	0.25
581	1219	0.25
581	1320	0.25
581	1325	0.25
581	1463	0.25
581	1717	0.25
581	1752	0.25
581	1875	0.25
581	2033	0.25
582	8	0.5
582	159	0.25
582	460	0.25
582	497	0.25
582	531	0.25
582	582	1
582	609	0.25
582	653	0.25
582	704	0.25
582	757	0.25
582	1029	0.25
582	1133	0.25
582	1151	0.25
582	1239	0.25
582	1278	0.25
582	1305	0.25
582	1598	0.25
582	1754	0.25
582	1810	0.25
582	1936	0.25
582	2061	0.25
583	74	0.5
583	124	0.25
583	209	0.25
583	577	0.25
583	580	0.25
583	583	1
583	840	0.25
583	858	0.25
583	897	0.25
583	972	0.25
583	1169	0.25
583	1185	0.25
583	1206	0.25
583	1338	0.25
583	1358	0.25
583	1417	0.25
583	1470	0.25
583	1531	0.25
583	1541	0.25
583	1900	0.25
583	1941	0.25
584	50	0.5
584	206	0.25
584	228	0.25
584	251	0.25
584	272	0.25
584	558	0.25
584	584	1
584	594	0.25
584	636	0.25
584	986	0.25
584	991	0.25
584	1046	0.25
584	1054	0.25
584	1318	0.25
584	1489	0.25
584	1514	0.25
584	1578	0.25
584	1597	0.25
584	1622	0.25
584	1678	0.25
584	1999	0.25
585	85	0.5
585	114	0.25
585	231	0.25
585	307	0.25
585	565	0.25
585	585	1
585	711	0.25
585	722	0.25
585	725	0.25
585	730	0.25
585	885	0.25
585	1139	0.25
585	1167	0.25
585	1172	0.25
585	1257	0.25
585	1401	0.25
585	1469	0.25
585	1505	0.25
585	1583	0.25
585	1591	0.25
585	1666	0.25
586	21	0.5
586	112	0.25
586	277	0.25
586	528	0.25
586	586	1
586	610	0.25
586	736	0.25
586	790	0.25
586	833	0.25
586	963	0.25
586	1237	0.25
586	1240	0.25
586	1273	0.25
586	1495	0.25
586	1555	0.25
586	1600	0.25
586	1653	0.25
586	1681	0.25
586	1711	0.25
586	1742	0.25
586	1819	0.25
587	44	0.5
587	363	0.25
587	367	0.25
587	398	0.25
587	413	0.25
587	587	1
587	682	0.25
587	691	0.25
587	783	0.25
587	811	0.25
587	859	0.25
587	1039	0.25
587	1108	0.25
587	1112	0.25
587	1138	0.25
587	1195	0.25
587	1449	0.25
587	1476	0.25
587	1528	0.25
587	1596	0.25
587	1725	0.25
588	41	0.5
588	111	0.25
588	205	0.25
588	291	0.25
588	450	0.25
588	477	0.25
588	576	0.25
588	588	1
588	661	0.25
588	987	0.25
588	1031	0.25
588	1383	0.25
588	1445	0.25
588	1496	0.25
588	1563	0.25
588	1655	0.25
588	1736	0.25
588	1794	0.25
588	1915	0.25
588	1965	0.25
588	1971	0.25
589	71	0.5
589	177	0.25
589	267	0.25
589	311	0.25
589	589	1
589	845	0.25
589	852	0.25
589	895	0.25
589	1075	0.25
589	1186	0.25
589	1254	0.25
589	1286	0.25
589	1311	0.25
589	1326	0.25
589	1411	0.25
589	1472	0.25
589	1549	0.25
589	1654	0.25
589	1902	0.25
589	1996	0.25
589	2092	0.25
590	59	0.5
590	140	0.25
590	366	0.25
590	369	0.25
590	403	0.25
590	459	0.25
590	516	0.25
590	517	0.25
590	538	0.25
590	590	1
590	620	0.25
590	628	0.25
590	870	0.25
590	1298	0.25
590	1460	0.25
590	1532	0.25
590	1576	0.25
590	1669	0.25
590	1988	0.25
590	1995	0.25
590	2036	0.25
591	23	0.5
591	165	0.25
591	274	0.25
591	319	0.25
591	380	0.25
591	562	0.25
591	591	1
591	699	0.25
591	867	0.25
591	882	0.25
591	1060	0.25
591	1078	0.25
591	1111	0.25
591	1323	0.25
591	1434	0.25
591	1566	0.25
591	1806	0.25
591	1909	0.25
591	1930	0.25
591	2014	0.25
591	2021	0.25
592	25	0.5
592	196	0.25
592	316	0.25
592	514	0.25
592	592	1
592	662	0.25
592	683	0.25
592	857	0.25
592	924	0.25
592	1129	0.25
592	1317	0.25
592	1353	0.25
592	1405	0.25
592	1452	0.25
592	1637	0.25
592	1817	0.25
592	1932	0.25
592	1976	0.25
592	2006	0.25
592	2069	0.25
592	2072	0.25
593	82	0.5
593	145	0.25
593	164	0.25
593	169	0.25
593	283	0.25
593	479	0.25
593	539	0.25
593	560	0.25
593	593	1
593	606	0.25
593	634	0.25
593	716	0.25
593	770	0.25
593	938	0.25
593	969	0.25
593	992	0.25
593	1071	0.25
593	1099	0.25
593	1176	0.25
593	1301	0.25
593	2093	0.25
594	50	0.5
594	206	0.25
594	228	0.25
594	251	0.25
594	272	0.25
594	558	0.25
594	584	0.25
594	594	1
594	636	0.25
594	986	0.25
594	991	0.25
594	1046	0.25
594	1054	0.25
594	1318	0.25
594	1489	0.25
594	1514	0.25
594	1578	0.25
594	1597	0.25
594	1622	0.25
594	1678	0.25
594	1999	0.25
595	11	0.5
595	144	0.25
595	147	0.25
595	158	0.25
595	279	0.25
595	375	0.25
595	478	0.25
595	595	1
595	698	0.25
595	737	0.25
595	917	0.25
595	985	0.25
595	989	0.25
595	1157	0.25
595	1200	0.25
595	1369	0.25
595	1512	0.25
595	1835	0.25
595	1939	0.25
595	1972	0.25
595	2065	0.25
596	68	0.5
596	173	0.25
596	273	0.25
596	485	0.25
596	596	1
596	639	0.25
596	670	0.25
596	675	0.25
596	1064	0.25
596	1085	0.25
596	1126	0.25
596	1170	0.25
596	1263	0.25
596	1579	0.25
596	1650	0.25
596	1733	0.25
596	1805	0.25
596	1823	0.25
596	1857	0.25
596	1867	0.25
596	1997	0.25
597	29	0.5
597	120	0.25
597	471	0.25
597	597	1
597	613	0.25
597	615	0.25
597	625	0.25
597	641	0.25
597	650	0.25
597	715	0.25
597	726	0.25
597	735	0.25
597	919	0.25
597	990	0.25
597	1128	0.25
597	1372	0.25
597	1391	0.25
597	1426	0.25
597	1500	0.25
597	1630	0.25
597	1831	0.25
598	34	0.5
598	149	0.25
598	312	0.25
598	348	0.25
598	598	1
598	706	0.25
598	710	0.25
598	891	0.25
598	913	0.25
598	939	0.25
598	1086	0.25
598	1089	0.25
598	1095	0.25
598	1125	0.25
598	1140	0.25
598	1230	0.25
598	1903	0.25
598	1913	0.25
598	1990	0.25
598	2031	0.25
598	2051	0.25
599	69	0.5
599	359	0.25
599	417	0.25
599	418	0.25
599	422	0.25
599	581	0.25
599	599	1
599	632	0.25
599	702	0.25
599	739	0.25
599	850	0.25
599	864	0.25
599	995	0.25
599	1219	0.25
599	1320	0.25
599	1325	0.25
599	1463	0.25
599	1717	0.25
599	1752	0.25
599	1875	0.25
599	2033	0.25
600	67	0.5
600	285	0.25
600	329	0.25
600	340	0.25
600	353	0.25
600	389	0.25
600	454	0.25
600	472	0.25
600	600	1
600	705	0.25
600	721	0.25
600	923	0.25
600	965	0.25
600	1015	0.25
600	1070	0.25
600	1120	0.25
600	1392	0.25
600	1569	0.25
600	1814	0.25
600	1991	0.25
600	2068	0.25
601	38	0.5
601	130	0.25
601	258	0.25
601	324	0.25
601	569	0.25
601	601	1
601	656	0.25
601	821	0.25
601	926	0.25
601	1021	0.25
601	1136	0.25
601	1149	0.25
601	1378	0.25
601	1522	0.25
601	1557	0.25
601	1571	0.25
601	1703	0.25
601	1709	0.25
601	1803	0.25
601	1874	0.25
601	1891	0.25
602	54	0.5
602	223	0.25
602	294	0.25
602	314	0.25
602	506	0.25
602	561	0.25
602	602	1
602	700	0.25
602	810	0.25
602	836	0.25
602	1001	0.25
602	1036	0.25
602	1084	0.25
602	1106	0.25
602	1269	0.25
602	1307	0.25
602	1415	0.25
602	1439	0.25
602	1624	0.25
602	1786	0.25
602	1863	0.25
603	55	0.5
603	103	0.25
603	139	0.25
603	344	0.25
603	557	0.25
603	603	1
603	649	0.25
603	657	0.25
603	663	0.25
603	676	0.25
603	1207	0.25
603	1306	0.25
603	1478	0.25
603	1704	0.25
603	1708	0.25
603	1713	0.25
603	1872	0.25
603	1887	0.25
603	1922	0.25
603	1943	0.25
603	2013	0.25
604	48	0.5
604	240	0.25
604	300	0.25
604	318	0.25
604	371	0.25
604	423	0.25
604	426	0.25
604	604	1
604	777	0.25
604	802	0.25
604	979	0.25
604	1132	0.25
604	1241	0.25
604	1259	0.25
604	1333	0.25
604	1393	0.25
604	1427	0.25
604	1643	0.25
604	1947	0.25
604	2039	0.25
604	2095	0.25
605	42	0.5
605	333	0.25
605	397	0.25
605	605	1
605	678	0.25
605	1022	0.25
605	1027	0.25
605	1154	0.25
605	1183	0.25
605	1229	0.25
605	1247	0.25
605	1310	0.25
605	1481	0.25
605	1529	0.25
605	1641	0.25
605	1687	0.25
605	1797	0.25
605	1871	0.25
605	1920	0.25
605	1937	0.25
605	2034	0.25
606	82	0.5
606	145	0.25
606	164	0.25
606	169	0.25
606	283	0.25
606	479	0.25
606	539	0.25
606	560	0.25
606	593	0.25
606	606	1
606	634	0.25
606	716	0.25
606	770	0.25
606	938	0.25
606	969	0.25
606	992	0.25
606	1071	0.25
606	1099	0.25
606	1176	0.25
606	1301	0.25
606	2093	0.25
607	90	0.5
607	268	0.25
607	302	0.25
607	510	0.25
607	548	0.25
607	607	1
607	747	0.25
607	814	0.25
607	1059	0.25
607	1159	0.25
607	1211	0.25
607	1271	0.25
607	1331	0.25
607	1474	0.25
607	1537	0.25
607	1694	0.25
607	1706	0.25
607	1738	0.25
607	1743	0.25
607	1864	0.25
607	2074	0.25
608	17	0.5
608	275	0.25
608	345	0.25
608	442	0.25
608	608	1
608	806	0.25
608	818	0.25
608	820	0.25
608	834	0.25
608	933	0.25
608	971	0.25
608	976	0.25
608	1355	0.25
608	1448	0.25
608	1501	0.25
608	1646	0.25
608	1688	0.25
608	1692	0.25
608	1804	0.25
608	1905	0.25
608	2077	0.25
609	8	0.5
609	159	0.25
609	460	0.25
609	497	0.25
609	531	0.25
609	582	0.25
609	609	1
609	653	0.25
609	704	0.25
609	757	0.25
609	1029	0.25
609	1133	0.25
609	1151	0.25
609	1239	0.25
609	1278	0.25
609	1305	0.25
609	1598	0.25
609	1754	0.25
609	1810	0.25
609	1936	0.25
609	2061	0.25
610	21	0.5
610	112	0.25
610	277	0.25
610	528	0.25
610	586	0.25
610	610	1
610	736	0.25
610	790	0.25
610	833	0.25
610	963	0.25
610	1237	0.25
610	1240	0.25
610	1273	0.25
610	1495	0.25
610	1555	0.25
610	1600	0.25
610	1653	0.25
610	1681	0.25
610	1711	0.25
610	1742	0.25
610	1819	0.25
611	92	0.5
611	151	0.25
611	210	0.25
611	429	0.25
611	458	0.25
611	611	1
611	755	0.25
611	764	0.25
611	793	0.25
611	825	0.25
611	1104	0.25
611	1158	0.25
611	1196	0.25
611	1255	0.25
611	1407	0.25
611	1491	0.25
611	1695	0.25
611	1762	0.25
611	1933	0.25
611	1977	0.25
611	2026	0.25
612	78	0.5
612	174	0.25
612	383	0.25
612	404	0.25
612	469	0.25
612	526	0.25
612	566	0.25
612	612	1
612	883	0.25
612	896	0.25
612	935	0.25
612	1016	0.25
612	1093	0.25
612	1174	0.25
612	1175	0.25
612	1280	0.25
612	1487	0.25
612	1523	0.25
612	1625	0.25
612	1775	0.25
612	1789	0.25
613	29	0.5
613	120	0.25
613	471	0.25
613	597	0.25
613	613	1
613	615	0.25
613	625	0.25
613	641	0.25
613	650	0.25
613	715	0.25
613	726	0.25
613	735	0.25
613	919	0.25
613	990	0.25
613	1128	0.25
613	1372	0.25
613	1391	0.25
613	1426	0.25
613	1500	0.25
613	1630	0.25
613	1831	0.25
614	66	0.5
614	241	0.25
614	244	0.25
614	446	0.25
614	509	0.25
614	614	1
614	1013	0.25
614	1073	0.25
614	1081	0.25
614	1220	0.25
614	1223	0.25
614	1268	0.25
614	1357	0.25
614	1365	0.25
614	1602	0.25
614	1610	0.25
614	1615	0.25
614	1696	0.25
614	1924	0.25
614	2076	0.25
614	2078	0.25
615	29	0.5
615	120	0.25
615	471	0.25
615	597	0.25
615	613	0.25
615	615	1
615	625	0.25
615	641	0.25
615	650	0.25
615	715	0.25
615	726	0.25
615	735	0.25
615	919	0.25
615	990	0.25
615	1128	0.25
615	1372	0.25
615	1391	0.25
615	1426	0.25
615	1500	0.25
615	1630	0.25
615	1831	0.25
616	15	0.5
616	137	0.25
616	167	0.25
616	249	0.25
616	335	0.25
616	376	0.25
616	559	0.25
616	616	1
616	801	0.25
616	838	0.25
616	940	0.25
616	1025	0.25
616	1235	0.25
616	1332	0.25
616	1373	0.25
616	1414	0.25
616	1516	0.25
616	1562	0.25
616	1657	0.25
616	1878	0.25
616	2012	0.25
617	88	0.5
617	192	0.25
617	326	0.25
617	421	0.25
617	440	0.25
617	441	0.25
617	490	0.25
617	574	0.25
617	617	1
617	740	0.25
617	803	0.25
617	812	0.25
617	936	0.25
617	959	0.25
617	1028	0.25
617	1038	0.25
617	1053	0.25
617	1343	0.25
617	1483	0.25
617	1854	0.25
617	1980	0.25
618	73	0.5
618	152	0.25
618	238	0.25
618	386	0.25
618	618	1
618	640	0.25
618	647	0.25
618	651	0.25
618	666	0.25
618	697	0.25
618	794	0.25
618	830	0.25
618	1044	0.25
618	1204	0.25
618	1430	0.25
618	1605	0.25
618	1664	0.25
618	1705	0.25
618	1714	0.25
618	1744	0.25
618	2088	0.25
619	56	0.5
619	332	0.25
619	336	0.25
619	352	0.25
619	372	0.25
619	434	0.25
619	619	1
619	955	0.25
619	1024	0.25
619	1055	0.25
619	1098	0.25
619	1137	0.25
619	1327	0.25
619	1336	0.25
619	1455	0.25
619	1540	0.25
619	1550	0.25
619	1551	0.25
619	1722	0.25
619	1730	0.25
619	2083	0.25
620	59	0.5
620	140	0.25
620	366	0.25
620	369	0.25
620	403	0.25
620	459	0.25
620	516	0.25
620	517	0.25
620	538	0.25
620	590	0.25
620	620	1
620	628	0.25
620	870	0.25
620	1298	0.25
620	1460	0.25
620	1532	0.25
620	1576	0.25
620	1669	0.25
620	1988	0.25
620	1995	0.25
620	2036	0.25
621	33	0.5
621	224	0.25
621	365	0.25
621	399	0.25
621	444	0.25
621	486	0.25
621	621	1
621	937	0.25
621	1117	0.25
621	1123	0.25
621	1361	0.25
621	1389	0.25
621	1436	0.25
621	1437	0.25
621	1492	0.25
621	1639	0.25
621	1700	0.25
621	1800	0.25
621	1840	0.25
621	1969	0.25
621	2071	0.25
622	79	0.5
622	106	0.25
622	131	0.25
622	183	0.25
622	298	0.25
622	401	0.25
622	622	1
622	713	0.25
622	754	0.25
622	886	0.25
622	912	0.25
622	934	0.25
622	1009	0.25
622	1096	0.25
622	1334	0.25
622	1421	0.25
622	1535	0.25
622	1836	0.25
622	1968	0.25
622	1979	0.25
622	2004	0.25
623	84	0.5
623	157	0.25
623	233	0.25
623	243	0.25
623	248	0.25
623	269	0.25
623	488	0.25
623	515	0.25
623	571	0.25
623	623	1
623	774	0.25
623	1103	0.25
623	1124	0.25
623	1193	0.25
623	1216	0.25
623	1266	0.25
623	1277	0.25
623	1564	0.25
623	1883	0.25
623	2018	0.25
623	2055	0.25
624	16	0.5
624	125	0.25
624	306	0.25
624	317	0.25
624	411	0.25
624	457	0.25
624	537	0.25
624	624	1
624	819	0.25
624	869	0.25
624	1035	0.25
624	1077	0.25
624	1131	0.25
624	1363	0.25
624	1477	0.25
624	1530	0.25
624	1741	0.25
624	1851	0.25
624	1873	0.25
624	1929	0.25
624	2035	0.25
625	29	0.5
625	120	0.25
625	471	0.25
625	597	0.25
625	613	0.25
625	615	0.25
625	625	1
625	641	0.25
625	650	0.25
625	715	0.25
625	726	0.25
625	735	0.25
625	919	0.25
625	990	0.25
625	1128	0.25
625	1372	0.25
625	1391	0.25
625	1426	0.25
625	1500	0.25
625	1630	0.25
625	1831	0.25
626	96	0.5
626	132	0.25
626	235	0.25
626	310	0.25
626	341	0.25
626	626	1
626	1097	0.25
626	1203	0.25
626	1354	0.25
626	1356	0.25
626	1377	0.25
626	1485	0.25
626	1502	0.25
626	1517	0.25
626	1613	0.25
626	1686	0.25
626	1745	0.25
626	1828	0.25
626	1843	0.25
626	1852	0.25
626	2017	0.25
627	83	0.5
627	328	0.25
627	394	0.25
627	540	0.25
627	627	1
627	909	0.25
627	1043	0.25
627	1088	0.25
627	1113	0.25
627	1150	0.25
627	1364	0.25
627	1375	0.25
627	1397	0.25
627	1410	0.25
627	1640	0.25
627	1649	0.25
627	1802	0.25
627	1826	0.25
627	1954	0.25
627	2009	0.25
627	2047	0.25
628	59	0.5
628	140	0.25
628	366	0.25
628	369	0.25
628	403	0.25
628	459	0.25
628	516	0.25
628	517	0.25
628	538	0.25
628	590	0.25
628	620	0.25
628	628	1
628	870	0.25
628	1298	0.25
628	1460	0.25
628	1532	0.25
628	1576	0.25
628	1669	0.25
628	1988	0.25
628	1995	0.25
628	2036	0.25
629	30	0.5
629	156	0.25
629	419	0.25
629	629	1
629	686	0.25
629	750	0.25
629	775	0.25
629	831	0.25
629	918	0.25
629	1006	0.25
629	1182	0.25
629	1184	0.25
629	1205	0.25
629	1245	0.25
629	1297	0.25
629	1402	0.25
629	1424	0.25
629	1895	0.25
629	1981	0.25
629	1987	0.25
629	2027	0.25
630	53	0.5
630	396	0.25
630	425	0.25
630	481	0.25
630	503	0.25
630	630	1
630	733	0.25
630	742	0.25
630	788	0.25
630	889	0.25
630	906	0.25
630	911	0.25
630	1000	0.25
630	1011	0.25
630	1199	0.25
630	1344	0.25
630	1521	0.25
630	1642	0.25
630	1651	0.25
630	1731	0.25
630	2043	0.25
631	27	0.5
631	186	0.25
631	191	0.25
631	217	0.25
631	276	0.25
631	489	0.25
631	563	0.25
631	575	0.25
631	578	0.25
631	631	1
631	645	0.25
631	944	0.25
631	1155	0.25
631	1166	0.25
631	1243	0.25
631	1260	0.25
631	1594	0.25
631	1599	0.25
631	1682	0.25
