id,sire,dam,group,donor,It,Rt,g_a,g_e,type,init. comp.
9068,607,2214,2,0,4.49419,14.225,-1.03383,-0.413079,progeny,S
4372,138,1275,2,0,3.76733,10.7004,0.180017,-0.180773,progeny,S
7009,401,1802,2,0,4.94381,19.8174,-0.620111,0.555435,progeny,S
12990,999,2998,3,1,no,8.75728,-1.5011,0.561693,progeny,I
8128,513,2026,3,0,5.30819,11.8528,0.455961,0.6464,progeny,S
5960,296,1592,3,0,2.36909,2.70517,-0.350241,-0.0286273,progeny,S
7935,494,1987,3,0,no,no,-1.13763,0.155487,progeny,S
10713,772,2543,3,0,2.20839,2.9425,0.328777,0.173534,progeny,S
7001,401,1801,4,1,no,4.36753,0.0990184,0.067684,progeny,I
5832,284,1567,4,0,no,no,-0.140771,-0.731881,progeny,S
12190,919,2838,4,0,no,no,0.717741,0.218494,progeny,S
8260,526,2052,4,0,no,no,-0.0836601,0.459201,progeny,S
9633,664,2327,4,0,no,no,0.226548,0.192683,progeny,S
3641,65,1129,5,1,no,5.58203,0.762421,-0.979159,progeny,I
7576,458,1916,5,0,4.48337,21.1247,0.116997,0.23759,progeny,S
12706,971,2942,5,0,3.55959,5.9612,1.66724,-0.920098,progeny,S
5664,267,1533,5,0,5.7811,6.80613,-0.703415,-0.518152,progeny,S
10602,761,2521,5,0,7.77295,20.4356,0.157175,0.0563833,progeny,S
8316,532,2064,6,1,no,1.64626,-1.29005,-0.957921,progeny,I
7374,438,1875,6,0,no,no,0.015157,-0.068447,progeny,S
10210,721,2442,6,0,no,no,0.257996,0.0493895,progeny,S
9400,640,2280,6,0,no,no,-1.6693,1.13074,progeny,S
4657,166,1332,6,0,no,no,-0.116916,0.124248,progeny,S
11293,830,2659,7,1,no,23.197,0.983238,0.437177,progeny,I
5287,229,1458,7,0,22.6157,45.1372,-0.103811,-1.44871,progeny,S
9867,687,2374,7,0,3.39825,10.7187,-0.552478,0.0827889,progeny,S
9573,658,2315,7,0,3.25977,4.83253,-0.134668,1.09655,progeny,S
12240,924,2848,7,0,2.53523,3.50701,0.673035,0.30118,progeny,S
9842,685,2369,8,1,no,1.42777,-0.205395,0.0372734,progeny,I
7821,483,1965,8,0,no,no,-0.0836826,-0.324903,progeny,S
12201,921,2841,8,0,no,no,0.137537,0.367374,progeny,S
9409,641,2282,8,0,no,no,0.0695739,-1.3564,progeny,S
5807,281,1562,8,0,no,no,-0.181497,-0.571093,progeny,S
7466,447,1894,9,1,no,8.27176,0.135501,-0.892127,progeny,I
4871,188,1375,9,0,0.703003,2.92862,1.82927,0.312688,progeny,S
7161,417,1833,9,0,6.06501,30.3423,-0.569739,-0.153467,progeny,S
4029,103,1206,9,0,21.709,29.5852,-0.0715106,-0.875674,progeny,S
10606,761,2522,9,0,5.51736,12.206,0.709426,-0.729774,progeny,S
9845,685,2369,10,1,no,5.96696,-0.446019,-0.494631,progeny,I
10498,750,2500,10,0,no,no,-0.0256461,-0.0118089,progeny,S
5319,232,1464,10,0,7.57715,12.1823,1.17414,-0.942876,progeny,S
4520,152,1304,10,0,no,no,-0.524957,-1.13055,progeny,S
10937,794,2588,10,0,2.28534,10.1763,1.27608,-0.408692,progeny,S
3743,75,1149,11,1,no,0.786002,0.630693,0.115801,progeny,I
3523,53,1105,11,0,no,no,-0.248989,-0.451869,progeny,S
5400,240,1480,11,0,3.57479,12.0793,-0.723429,-0.673318,progeny,S
9564,657,2313,11,0,0.525727,8.5652,0.291389,0.746865,progeny,S
10598,760,2520,11,0,no,no,-0.429845,-0.130389,progeny,S
8200,520,2040,12,1,no,1.46536,0.494661,-0.180192,progeny,I
3698,70,1140,12,0,0.226798,4.54318,0.590951,-0.780958,progeny,S
11200,820,2640,12,0,2.87167,4.9364,-0.0923288,-0.0486954,progeny,S
3517,52,1104,12,0,1.60654,20.4819,-0.743196,1.06046,progeny,S
5043,205,1409,12,0,0.53947,5.16591,-0.0769208,0.888174,progeny,S
12978,998,2996,13,1,no,18.1257,0.299631,-0.488936,progeny,I
11707,871,2742,13,0,no,no,-1.02156,-0.9212,progeny,S
12231,924,2847,13,0,5.31933,5.32219,-0.196949,0.634684,progeny,S
4630,163,1326,13,0,9.88898,13.2679,-0.664503,-0.185319,progeny,S
11197,820,2640,13,0,1.36075,6.2405,0.0385183,0.479545,progeny,S
8790,579,2158,14,1,no,4.15619,-0.099107,0.0982624,progeny,I
9874,688,2375,14,0,no,no,0.177419,-0.994987,progeny,S
10571,758,2515,14,0,no,no,-0.538709,-2.07976,progeny,S
8764,577,2153,14,0,no,no,0.0726885,-1.31193,progeny,S
9282,629,2257,14,0,no,no,-0.725504,0.00635296,progeny,S
11335,834,2667,15,1,no,4.50091,-0.308774,-0.108301,progeny,I
11734,874,2747,15,0,1.41964,12.0202,-2.25131,-0.549788,progeny,S
10434,744,2487,15,0,no,no,-0.195769,-1.05688,progeny,S
9665,667,2333,15,0,no,no,-0.550349,-0.658986,progeny,S
11301,831,2661,15,0,0.804392,3.25819,-0.024428,-0.294029,progeny,S
9490,649,2298,16,1,no,3.51108,-0.41185,0.550804,progeny,I
9284,629,2257,16,0,no,no,-0.270702,-0.343534,progeny,S
6166,317,1634,16,0,0.509021,16.4007,0.269206,-0.782936,progeny,S
3740,74,1148,16,0,no,no,0.259,-1.05691,progeny,S
9505,651,2301,16,0,2.03931,9.0135,-0.276017,-0.0845011,progeny,S
5798,280,1560,17,1,no,9.09973,-0.311693,1.18004,progeny,I
10190,719,2438,17,0,1.09844,7.46005,0.375331,0.525152,progeny,S
8915,592,2183,17,0,0.685587,21.9523,1.08395,0.485269,progeny,S
6360,336,1672,17,0,1.11705,13.8235,0.882416,0.21977,progeny,S
3033,4,1007,17,0,no,no,-1.02715,-0.986195,progeny,S
11336,834,2668,18,1,no,3.68315,-0.601539,-0.262641,progeny,I
9751,676,2351,18,0,no,no,0.0858531,-0.857186,progeny,S
6048,305,1610,18,0,11.0802,17.4639,-1.28257,1.37897,progeny,S
9207,621,2242,18,0,0.533882,12.0192,0.426695,1.06765,progeny,S
9959,696,2392,18,0,0.764554,2.30687,0.212634,0.403983,progeny,S
6467,347,1694,19,1,no,3.1627,-0.434492,-0.0751565,progeny,I
9080,608,2216,19,0,0.995265,1.94661,0.383946,0.173986,progeny,S
6280,328,1656,19,0,0.768923,5.36784,0.1684,-0.118263,progeny,S
12211,922,2843,19,0,0.512003,4.43143,0.0396533,0.137461,progeny,S
5567,257,1514,19,0,1.19576,18.1283,-0.372315,0.348662,progeny,S
5600,260,1520,20,1,no,4.26568,0.720057,-0.482144,progeny,I
9860,686,2372,20,0,4.94298,5.52247,0.672367,-0.0195758,progeny,S
6612,362,1723,20,0,0.747407,12.6542,0.356932,-0.149232,progeny,S
9662,667,2333,20,0,no,no,-1.31363,-1.06194,progeny,S
5881,289,1577,20,0,6.95757,23.9959,0.513423,-0.310281,progeny,S
12844,985,2969,21,1,no,36.2842,-0.207251,-0.371953,progeny,I
11275,828,2655,21,0,1.43079,12.4068,0.604832,-0.662409,progeny,S
7357,436,1872,21,0,0.980908,4.40609,0.771667,-0.513661,progeny,S
10650,765,2530,21,0,11.5776,19.7705,-0.561136,0.490609,progeny,S
9855,686,2371,21,0,1.99692,3.32481,-0.268623,1.04664,progeny,S
12432,944,2887,22,1,no,33.0047,-0.043985,0.284825,progeny,I
11621,863,2725,22,0,19.0322,24.1305,-0.500092,-0.734952,progeny,S
8468,547,2094,22,0,18.1953,20.7295,-1.2072,0.441566,progeny,S
12096,910,2820,22,0,7.44771,12.2518,-0.0728613,0.269893,progeny,S
8747,575,2150,22,0,7.9248,14.4702,0.876786,-0.216191,progeny,S
11647,865,2730,23,1,no,4.64004,0.455975,0.39661,progeny,I
7626,463,1926,23,0,2.15938,2.74638,-0.750416,-0.50816,progeny,S
5904,291,1581,23,0,1.6209,8.8592,1.33978,0.0323566,progeny,S
10273,728,2455,23,0,1.64969,5.43028,-0.427054,-0.895046,progeny,S
7912,492,1983,23,0,no,no,-0.758177,-1.06561,progeny,S
4774,178,1355,24,1,no,0.335091,-1.39641,0.302505,progeny,I
7974,498,1995,24,0,no,no,0.294291,0.0102945,progeny,S
6597,360,1720,24,0,no,no,-0.4712,0.463982,progeny,S
12084,909,2817,24,0,no,no,-0.89632,-0.1748,progeny,S
11178,818,2636,24,0,no,no,-0.179532,0.31115,progeny,S
6932,394,1787,25,1,no,0.0977736,0.701925,-0.706708,progeny,I
9075,608,2215,25,0,no,no,-0.47433,0.367086,progeny,S
3722,73,1145,25,0,no,no,-0.0835615,-0.658283,progeny,S
6629,363,1726,25,0,no,no,0.957057,-1.21921,progeny,S
3909,91,1182,25,0,no,no,-0.800509,0.315921,progeny,S
8823,583,2165,26,1,no,15.1564,-0.0989189,0.272624,progeny,I
9581,659,2317,26,0,0.244487,3.36582,-0.77851,0.772436,progeny,S
4565,157,1313,26,0,no,no,-0.933943,-1.69214,progeny,S
8165,517,2033,26,0,0.269137,1.8074,-0.441394,-0.31348,progeny,S
7252,426,1851,26,0,1.34142,13.4769,0.837613,-0.863965,progeny,S
5434,244,1487,27,1,no,4.15416,1.19026,-0.928442,progeny,I
10294,730,2459,27,0,3.99045,19.5114,0.572345,0.0655585,progeny,S
6375,338,1675,27,0,4.00415,25.3247,0.0127866,0.48207,progeny,S
7099,410,1820,27,0,5.77307,8.49971,-0.838788,0.831736,progeny,S
10747,775,2550,27,0,2.42827,8.69278,0.730321,0.601138,progeny,S
11659,866,2732,28,1,no,2.81921,-1.30344,0.0129122,progeny,I
3486,49,1098,28,0,no,no,-0.943044,0.22222,progeny,S
10078,708,2416,28,0,no,no,-0.0752376,0.291319,progeny,S
11655,866,2731,28,0,no,no,0.280718,-0.350167,progeny,S
6819,382,1764,28,0,no,no,0.235912,-0.403591,progeny,S
11090,809,2618,29,1,no,1.17273,-0.122473,0.493904,progeny,I
3510,51,1102,29,0,no,no,0.397852,-0.225988,progeny,S
10809,781,2562,29,0,no,no,-0.568597,0.351097,progeny,S
4187,119,1238,29,0,no,no,-0.316696,0.60552,progeny,S
8288,529,2058,29,0,no,no,-0.0625856,-0.869479,progeny,S
6035,304,1607,30,1,no,28.2495,-1.22755,-0.749664,progeny,I
7755,476,1951,30,0,2.29613,5.33049,0.401435,0.440769,progeny,S
8247,525,2050,30,0,6.03928,13.6508,-0.454755,0.270582,progeny,S
5326,233,1466,30,0,2.03271,4.41356,0.780539,0.448332,progeny,S
3985,99,1197,30,0,2.48159,13.0813,-0.159509,0.437184,progeny,S
7807,481,1962,31,1,no,0.0741452,-0.097928,0.828086,progeny,I
11269,827,2654,31,0,no,no,0.795412,0.373555,progeny,S
11789,879,2758,31,0,no,no,0.159177,0.678403,progeny,S
9585,659,2317,31,0,no,no,-0.730407,-0.720386,progeny,S
10783,779,2557,31,0,no,no,-0.302806,-0.733271,progeny,S
6074,308,1615,32,1,no,15.9348,0.246581,-0.493864,progeny,I
4971,198,1395,32,0,2.92995,6.34794,-0.780145,-0.952235,progeny,S
9741,675,2349,32,0,11.6848,22.4468,-0.819815,-0.427571,progeny,S
4995,200,1399,32,0,7.60956,12.1883,-1.18464,1.44099,progeny,S
7330,433,1866,32,0,18.1724,35.9281,-0.333299,0.83937,progeny,S
8321,533,2065,33,1,no,2.17086,0.262769,-1.27954,progeny,I
8544,555,2109,33,0,no,no,0.824418,-1.47941,progeny,S
6811,382,1763,33,0,no,no,-0.343726,-0.917777,progeny,S
5593,260,1519,33,0,no,no,1.15672,0.366372,progeny,S
12200,920,2840,33,0,no,no,-1.56327,-0.414754,progeny,S
9979,698,2396,34,1,no,3.47294,0.205233,1.01497,progeny,I
9449,645,2290,34,0,no,no,1.02898,-0.291069,progeny,S
11445,845,2689,34,0,no,no,-0.657988,0.029869,progeny,S
8173,518,2035,34,0,0.0572518,8.03543,1.54866,0.418383,progeny,S
10187,719,2438,34,0,no,no,0.0948986,0.202707,progeny,S
4518,152,1304,35,1,no,16.9003,-0.68971,0.345998,progeny,I
3630,63,1126,35,0,1.65132,5.1894,-0.187262,0.828568,progeny,S
9177,618,2236,35,0,2.65914,21.7586,0.701302,0.376475,progeny,S
3012,2,1003,35,0,4.07945,11.2683,0.183652,0.117776,progeny,S
5607,261,1522,35,0,1.03803,1.10043,-0.300767,-0.0611465,progeny,S
4803,181,1361,36,1,no,8.09371,0.327879,0.432857,progeny,I
9670,667,2334,36,0,0.247346,3.42884,0.923329,0.457235,progeny,S
6126,313,1626,36,0,no,no,0.439135,-0.804365,progeny,S
4563,157,1313,36,0,3.50391,5.57413,-0.366996,1.10734,progeny,S
9755,676,2351,36,0,no,no,-0.314265,-1.37648,progeny,S
6937,394,1788,37,1,no,21.4654,0.855803,0.222424,progeny,I
11696,870,2740,37,0,1.47801,15.1668,0.676452,0.463162,progeny,S
12332,934,2867,37,0,1.27899,4.45447,-0.476923,1.01793,progeny,S
8504,551,2101,37,0,1.36932,14.9268,0.966183,0.100428,progeny,S
8516,552,2104,37,0,2.98689,18.5274,-0.838722,0.273383,progeny,S
11142,815,2629,38,1,no,1.17108,0.851022,0.505102,progeny,I
9562,657,2313,38,0,no,no,-0.345321,-0.325523,progeny,S
6237,324,1648,38,0,no,no,-0.749536,-0.346055,progeny,S
9366,637,2274,38,0,no,no,0.726992,-0.509376,progeny,S
10952,796,2591,38,0,no,no,-0.720068,-0.0454782,progeny,S
7692,470,1939,39,1,no,3.74536,-0.00473722,-0.554296,progeny,I
10958,796,2592,39,0,0.367561,1.20379,1.05611,0.201287,progeny,S
9638,664,2328,39,0,0.559553,3.57217,0.864755,0.0992584,progeny,S
8954,596,2191,39,0,no,no,0.094332,-0.159712,progeny,S
4472,148,1295,39,0,no,no,-0.323506,-0.637208,progeny,S
10011,702,2403,40,1,no,5.3358,-1.32962,0.264731,progeny,I
11332,834,2667,40,0,no,no,0.846016,-0.741218,progeny,S
7882,489,1977,40,0,1.07365,3.06094,-0.26633,0.413165,progeny,S
11146,815,2630,40,0,no,no,0.497541,-0.0122377,progeny,S
7506,451,1902,40,0,no,no,0.214648,0.755615,progeny,S
5457,246,1492,41,1,no,6.66367,-0.48176,0.941157,progeny,I
3174,18,1035,41,0,no,no,0.0973053,-0.0885396,progeny,S
11131,814,2627,41,0,no,no,0.108333,-1.07621,progeny,S
7758,476,1952,41,0,5.21893,10.6675,1.10909,0.524676,progeny,S
3739,74,1148,41,0,8.15385,10.3527,-0.510737,0.28355,progeny,S
5214,222,1443,42,1,no,1.72771,-1.06589,0.125146,progeny,I
9290,629,2258,42,0,0.262695,20.0645,0.890331,1.37166,progeny,S
7613,462,1923,42,0,6.80905,9.31973,-0.366237,-0.611074,progeny,S
12533,954,2907,42,0,1.03883,7.57123,0.772092,0.563522,progeny,S
10671,768,2535,42,0,3.09297,9.17312,0.159166,-0.537986,progeny,S
5179,218,1436,43,1,no,16.4723,-0.0168566,-0.633648,progeny,I
12503,951,2901,43,0,no,no,-0.26492,0.212703,progeny,S
12676,968,2936,43,0,no,no,-0.499164,-0.713568,progeny,S
10803,781,2561,43,0,no,no,0.105392,-0.415004,progeny,S
5562,257,1513,43,0,3.14668,4.26181,0.110394,-0.392584,progeny,S
6309,331,1662,44,1,no,1.48794,-0.581833,-1.28697,progeny,I
8594,560,2119,44,0,0.294124,8.4394,-0.459007,0.00247205,progeny,S
4898,190,1380,44,0,no,no,-0.0412494,0.575267,progeny,S
9528,653,2306,44,0,no,no,0.0435046,-1.39151,progeny,S
9048,605,2210,44,0,0.715119,12.6699,0.252143,1.00107,progeny,S
6723,373,1745,45,1,no,14.868,0.45441,0.144037,progeny,I
9454,646,2291,45,0,no,no,-0.403972,-1.42965,progeny,S
8947,595,2190,45,0,2.2674,4.97629,-0.0418425,0.990659,progeny,S
8621,563,2125,45,0,no,no,-1.31866,-2.02979,progeny,S
6427,343,1686,45,0,2.15991,5.32547,-0.863434,0.579338,progeny,S
8998,600,2200,46,1,no,1.72879,0.407292,-1.05293,progeny,I
11880,888,2776,46,0,2.84287,15.5991,0.141764,0.860611,progeny,S
7462,447,1893,46,0,1.61691,5.19176,-0.518824,1.1846,progeny,S
9378,638,2276,46,0,12.5898,25.0721,-0.927277,0.243273,progeny,S
5916,292,1584,46,0,6.49704,13.9823,-0.0977011,-0.0134662,progeny,S
12000,900,2800,47,1,no,3.66966,-0.980964,-1.48289,progeny,I
7740,474,1948,47,0,no,no,-0.269469,0.641651,progeny,S
4213,122,1243,47,0,no,no,-0.726121,-0.101357,progeny,S
10188,719,2438,47,0,no,no,-0.273319,-0.461863,progeny,S
5809,281,1562,47,0,no,no,-0.261188,-0.0273552,progeny,S
9246,625,2250,48,1,no,5.31139,0.304077,-0.29415,progeny,I
4256,126,1252,48,0,4.37592,6.46927,0.686417,-0.160169,progeny,S
3138,14,1028,48,0,4.99107,33.0128,-0.413803,-0.409525,progeny,S
7601,461,1921,48,0,25.2581,26.0539,-0.60182,0.360527,progeny,S
4002,101,1201,48,0,10.8684,13.6512,0.00227941,-0.422001,progeny,S
6922,393,1785,49,1,no,2.45861,1.00103,-0.587834,progeny,I
7349,435,1870,49,0,no,no,0.577993,-0.981813,progeny,S
12130,913,2826,49,0,0.000250969,9.33667,1.14519,-0.162009,progeny,S
3343,35,1069,49,0,0.825039,8.44786,0.357948,-0.134702,progeny,S
10535,754,2507,49,0,0.273575,10.7544,0.395674,0.268999,progeny,S
3353,36,1071,50,1,no,3.93906,-0.527826,0.925994,progeny,I
5000,200,1400,50,0,3.38067,10.3049,0.345063,-0.0356348,progeny,S
6266,327,1654,50,0,no,no,0.0679079,0.000153205,progeny,S
6406,341,1682,50,0,1.13676,1.15366,-1.37144,-0.234167,progeny,S
11038,804,2608,50,0,3.8568,16.7389,-0.476264,1.0815,progeny,S
12047,905,2810,51,1,no,5.19711,0.644898,-0.240574,progeny,I
10524,753,2505,51,0,no,no,-1.46135,-0.368862,progeny,S
4878,188,1376,51,0,1.57285,5.83855,0.444636,0.782986,progeny,S
4009,101,1202,51,0,2.17127,9.52402,0.334265,-0.214016,progeny,S
4353,136,1271,51,0,2.72462,13.401,-1.43669,0.755091,progeny,S
11903,891,2781,52,1,no,6.16217,-0.508752,-0.00477769,progeny,I
3556,56,1112,52,0,no,no,0.505048,-0.546407,progeny,S
5557,256,1512,52,0,1.3596,1.80387,-0.0343675,0.468896,progeny,S
8833,584,2167,52,0,no,no,0.609981,-0.658225,progeny,S
12270,927,2854,52,0,no,no,0.790223,-0.527181,progeny,S
10297,730,2460,53,1,no,6.68227,-1.71735,-1.06119,progeny,I
5632,264,1527,53,0,0.99609,5.82223,0.292033,0.473778,progeny,S
3166,17,1034,53,0,6.19146,9.58991,-0.0517004,-0.745267,progeny,S
5050,205,1410,53,0,6.37445,9.92121,0.609682,-0.684273,progeny,S
6065,307,1613,53,0,4.07813,10.4294,-0.302866,-0.373094,progeny,S
7421,443,1885,54,1,no,19.0782,1.22941,-1.5341,progeny,I
10035,704,2407,54,0,0.619614,10.7219,0.535716,-0.400807,progeny,S
10594,760,2519,54,0,1.47367,6.48618,-0.855162,0.555874,progeny,S
3161,17,1033,54,0,1.45432,7.57156,1.35381,-0.0826558,progeny,S
8994,600,2199,54,0,5.62237,22.3665,-0.0873446,-0.234088,progeny,S
8256,526,2052,55,1,no,2.01049,1.73114,0.0115694,progeny,I
5491,250,1499,55,0,0.521232,11.9066,1.52491,-1.39832,progeny,S
8130,513,2026,55,0,9.76609,18.2213,-0.2266,-0.204516,progeny,S
8300,530,2060,55,0,2.83043,15.2784,-0.856537,-1.01989,progeny,S
10371,738,2475,55,0,0.279821,11.5488,0.924365,0.0343874,progeny,S
3436,44,1088,56,1,no,3.07747,0.169528,0.655272,progeny,I
3052,6,1011,56,0,2.57865,30.1618,-0.126054,0.476051,progeny,S
10087,709,2418,56,0,2.49739,6.79039,-0.572393,0.0542105,progeny,S
7662,467,1933,56,0,2.02971,4.10644,0.754026,0.0561359,progeny,S
7826,483,1966,56,0,2.55599,10.4738,0.120309,0.498475,progeny,S
3843,85,1169,57,1,no,6.38214,-0.0401268,0.390889,progeny,I
10118,712,2424,57,0,0.119171,4.85744,0.0112943,0.956438,progeny,S
12622,963,2925,57,0,1.75285,11.7733,1.49792,-0.568332,progeny,S
7746,475,1950,57,0,no,no,-0.991143,-0.723259,progeny,S
3071,8,1015,57,0,1.72897,4.41343,-0.278917,-0.384975,progeny,S
10442,745,2489,58,1,no,16.2282,-0.893739,0.175614,progeny,I
3962,97,1193,58,0,0.555518,25.4931,0.937472,0.690342,progeny,S
4015,102,1203,58,0,4.58376,6.21551,0.0685492,-1.07998,progeny,S
11105,811,2621,58,0,0.0102885,10.2182,0.114798,-0.700778,progeny,S
5764,277,1553,58,0,no,no,-1.20246,-0.16837,progeny,S
10616,762,2524,59,1,no,4.13148,-0.576552,0.0018334,progeny,I
12814,982,2963,59,0,1.6444,1.92415,-0.257673,-0.0741364,progeny,S
9926,693,2386,59,0,no,no,-0.282119,-0.0780969,progeny,S
9533,654,2307,59,0,no,no,0.529544,-0.884504,progeny,S
4296,130,1260,59,0,1.16201,5.79079,0.447262,0.641406,progeny,S
4366,137,1274,60,1,no,1.27777,0.705398,-0.330672,progeny,I
4142,115,1229,60,0,no,no,-0.304248,-0.0769196,progeny,S
5104,211,1421,60,0,no,no,-0.542939,0.054409,progeny,S
6120,312,1624,60,0,no,no,0.600179,-0.959436,progeny,S
4219,122,1244,60,0,no,no,-0.308118,0.337669,progeny,S
6985,399,1797,61,1,no,22.7518,-0.100126,-0.400796,progeny,I
7516,452,1904,61,0,3.37837,14.3998,0.538088,0.321419,progeny,S
7324,433,1865,61,0,4.52692,14.5287,-0.546018,-1.08861,progeny,S
4260,126,1252,61,0,3.55206,4.93733,0.805148,-0.0447412,progeny,S
10814,782,2563,61,0,0.965889,2.82619,0.252714,-0.916902,progeny,S
12110,911,2822,62,1,no,15.4527,-0.474214,-0.43789,progeny,I
3624,63,1125,62,0,5.12201,15.3899,0.144018,-0.089856,progeny,S
4766,177,1354,62,0,4.79415,8.88511,1.25393,-0.655632,progeny,S
6872,388,1775,62,0,5.21497,9.18276,-0.111849,0.666776,progeny,S
10007,701,2402,62,0,no,no,-0.184542,0.0950316,progeny,S
11236,824,2648,63,1,no,1.10068,-0.139155,-0.875866,progeny,I
12225,923,2845,63,0,no,no,-0.410473,-0.29978,progeny,S
6735,374,1747,63,0,no,no,-0.608213,-0.615065,progeny,S
11086,809,2618,63,0,no,no,-0.469647,-0.494749,progeny,S
12352,936,2871,63,0,no,no,0.0369577,-1.50587,progeny,S
10147,715,2430,64,1,no,12.6041,0.654327,-0.416454,progeny,I
8150,515,2030,64,0,22.7811,29.9345,-0.918548,0.531756,progeny,S
8775,578,2155,64,0,13.5095,26.8936,0.667002,-0.119523,progeny,S
10563,757,2513,64,0,24.7052,27.0161,0.409277,-1.90221,progeny,S
4436,144,1288,64,0,10.5229,16.3104,-0.302448,-0.43798,progeny,S
11456,846,2692,65,1,no,0.2641,-0.486169,0.1674,progeny,I
4835,184,1367,65,0,no,no,-0.371487,-1.49666,progeny,S
4054,106,1211,65,0,no,no,-1.35389,-0.328171,progeny,S
7788,479,1958,65,0,no,no,-1.11664,0.347309,progeny,S
5873,288,1575,65,0,0.156717,0.573336,0.478704,0.607296,progeny,S
5215,222,1443,66,1,no,2.24254,-0.297602,-0.720622,progeny,I
10792,780,2559,66,0,no,no,-0.695572,0.522321,progeny,S
5943,295,1589,66,0,no,no,-1.18901,-0.121171,progeny,S
11746,875,2750,66,0,0.161088,9.48059,-0.193875,1.00317,progeny,S
9280,628,2256,66,0,no,no,0.296542,-0.255826,progeny,S
10739,774,2548,67,1,no,3.32144,-0.289725,0.999,progeny,I
8890,589,2178,67,0,0.971316,4.40874,1.04651,0.723753,progeny,S
10752,776,2551,67,0,0.346657,3.54447,0.302929,0.888438,progeny,S
11812,882,2763,67,0,1.48305,3.29701,-0.0653065,0.556958,progeny,S
6589,359,1718,67,0,0.495302,0.822439,0.824842,0.250699,progeny,S
9466,647,2294,68,1,no,4.23661,-0.632174,0.240537,progeny,I
6251,326,1651,68,0,no,no,0.339646,0.340771,progeny,S
4039,104,1208,68,0,no,no,0.227792,-1.56748,progeny,S
6978,398,1796,68,0,no,no,-2.14647,0.616745,progeny,S
5714,272,1543,68,0,no,no,0.18093,0.168254,progeny,S
12023,903,2805,69,1,no,1.65042,1.34306,-0.678247,progeny,I
11823,883,2765,69,0,no,no,0.968958,-0.604828,progeny,S
7705,471,1941,69,0,no,no,0.741852,0.110406,progeny,S
5451,246,1491,69,0,no,no,0.0371165,-0.883977,progeny,S
4257,126,1252,69,0,no,no,0.684983,0.105481,progeny,S
7852,486,1971,70,1,no,36.3053,-0.199294,1.31807,progeny,I
11597,860,2720,70,0,3.33205,22.9521,-1.06339,0.487824,progeny,S
4839,184,1368,70,0,2.51381,6.6604,0.217008,0.663798,progeny,S
5884,289,1577,70,0,0.303224,1.56943,1.52244,-0.103988,progeny,S
9877,688,2376,70,0,2.15944,4.00657,0.275109,0.818235,progeny,S
12605,961,2921,71,1,no,12.5088,-0.422841,-0.618803,progeny,I
4124,113,1225,71,0,0.801011,5.57388,1.33968,0.138873,progeny,S
12943,995,2989,71,0,0.208606,2.30041,1.13488,0.255513,progeny,S
7646,465,1930,71,0,12.4434,14.7698,-1.70051,1.06829,progeny,S
10121,713,2425,71,0,no,no,-0.559916,-0.0466076,progeny,S
11391,840,2679,72,1,no,8.05054,0.158726,0.219677,progeny,I
9731,674,2347,72,0,1.0929,3.10657,-0.0496782,0.768299,progeny,S
8317,532,2064,72,0,no,no,-1.38785,-0.740774,progeny,S
10172,718,2435,72,0,no,no,-1.49493,0.137522,progeny,S
3060,6,1012,72,0,5.32048,7.4477,-0.572712,-0.918529,progeny,S
9933,694,2387,73,1,no,15.5019,-0.940354,-1.05347,progeny,I
5355,236,1471,73,0,3.80529,13.5682,0.326429,-0.337753,progeny,S
6488,349,1698,73,0,2.87535,4.17782,0.717856,0.635917,progeny,S
6431,344,1687,73,0,3.13808,12.793,1.04257,0.170384,progeny,S
11100,810,2620,73,0,4.76296,6.10982,-0.224528,0.785683,progeny,S
8202,521,2041,74,1,no,2.29408,0.600047,0.691351,progeny,I
4793,180,1359,74,0,no,no,-1.14898,0.135575,progeny,S
11548,855,2710,74,0,no,no,0.052984,0.0839736,progeny,S
6853,386,1771,74,0,no,no,-0.125103,-0.189513,progeny,S
4028,103,1206,74,0,no,no,-0.0124893,0.638038,progeny,S
4088,109,1218,75,1,no,7.86164,0.0783132,0.442372,progeny,I
4590,159,1318,75,0,no,no,-1.27416,-1.04996,progeny,S
6950,395,1790,75,0,4.50682,8.06176,1.29546,-0.816667,progeny,S
10453,746,2491,75,0,6.25532,9.12158,-1.56598,0.582626,progeny,S
3879,88,1176,75,0,no,no,-1.11037,0.736502,progeny,S
11988,899,2798,76,1,no,8.57718,0.108185,0.12057,progeny,I
3394,40,1079,76,0,3.14922,3.76168,-0.578615,0.556408,progeny,S
5193,220,1439,76,0,4.10332,9.275,0.0967836,0.243396,progeny,S
3732,74,1147,76,0,2.55593,7.89008,0.508112,0.812406,progeny,S
7589,459,1918,76,0,no,no,0.588198,-0.644599,progeny,S
8625,563,2125,77,1,no,5.51116,-0.565296,-0.659791,progeny,I
11040,804,2608,77,0,no,no,-0.993808,1.06783,progeny,S
12633,964,2927,77,0,0.611151,1.56051,0.0841591,1.07614,progeny,S
6577,358,1716,77,0,no,no,-0.0854543,-0.818203,progeny,S
4030,103,1206,77,0,no,no,0.215339,-0.913345,progeny,S
4915,192,1383,78,1,no,11.1041,-0.851639,-0.854963,progeny,I
12299,930,2860,78,0,1.22519,7.66864,-0.535657,0.736835,progeny,S
12691,970,2939,78,0,4.44546,14.2685,-0.0769134,0.446187,progeny,S
